"date","fisYr","ticker","compName","totalRev","country","cmnShrTraded","totalMktVal","industry","bidLow","askHigh","holdingPeriodReturn","avgPrc","avgShOut","avgShVol","ceoName","ceoStart","ceoEnd","ceoComp1","ceoComp2","ceoSalPctChg","ceoShares","ceoGender","ceoChg"
2014-12-31,2014,"NP","NEENAH INC",839.7,"USA",5188845,1009.402,"2621",56.01,60.72,"0.052935",59.5066666666667,16625,17297.3333333333,"John P. O'Donnell","05/18/2011","05/21/2020",2934.67,6661.858,4.167,61.454,"MALE",FALSE
2015-03-31,2015,"NP","NEENAH INC",214.4,"USA",4608002,1045.9815,"2621",59.01,63.25,"0.035088",60.1133333333333,16676.6666666667,15360,"John P. O'Donnell","05/18/2011","05/21/2020",2774.983,3130.106,0,64.434,"MALE",FALSE
2015-06-30,2015,"NP","NEENAH INC",425.7,"USA",3913935,987.2852,"2621",58.9,61.04,"-0.022060",59.9066666666667,16725.3333333333,13046.3333333333,"John P. O'Donnell","05/18/2011","05/21/2020",2774.983,3130.106,0,64.434,"MALE",FALSE
2015-09-30,2015,"NP","NEENAH INC",657.3,"USA",5667921,975.0244,"2621",55.62,59.35,"0.009702",58.86,16731.6666666667,18893,"John P. O'Donnell","05/18/2011","05/21/2020",2774.983,3130.106,0,64.434,"MALE",FALSE
2015-12-31,2015,"NP","NEENAH INC",887.7,"USA",5569529,1050.0102,"2621",61.54,65.83,"-0.060779",65.4366666666667,16741.6666666667,18567.3333333333,"John P. O'Donnell","05/18/2011","05/21/2020",2774.983,3130.106,0,64.434,"MALE",FALSE
2016-03-31,2016,"NP","NEENAH INC",242.1,"USA",5863156,1065.4138,"2621",59.29,63.86,"0.051189",61.5533333333333,16731.6666666667,19544,"John P. O'Donnell","05/18/2011","05/21/2020",2964.357,2581.862,20,78.502,"MALE",FALSE
2016-06-30,2016,"NP","NEENAH INC",488.1,"USA",5642073,1214.2239,"2621",68.24,73.1,"0.042946",68.95,16735.3333333333,18807,"John P. O'Donnell","05/18/2011","05/21/2020",2964.357,2581.862,20,78.502,"MALE",FALSE
2016-09-30,2016,"NP","NEENAH INC",721,"USA",5619593,1324.4446,"2621",77.17,81.48,"-0.017655",78.29,16765,18739.6666666667,"John P. O'Donnell","05/18/2011","05/21/2020",2964.357,2581.862,20,78.502,"MALE",FALSE
2017-03-31,2017,"NP","NEENAH INC",242.1,"USA",6198728,1253.9889,"2621",73.55,76.9,"0.019795",76.7,16786.3333333333,20662.6666666667,"John P. O'Donnell","05/18/2011","05/21/2020",3786.613,11538.172,10.667,86.353,"MALE",FALSE
2017-06-30,2017,"NP","NEENAH INC",490.8,"USA",5211717,1348.521,"2621",77.8,81.6,"0.028846",78.8666666666667,16787.6666666667,17376,"John P. O'Donnell","05/18/2011","05/21/2020",3786.613,11538.172,10.667,86.353,"MALE",FALSE
2018-12-31,2018,"NP","NEENAH INC",1034.9,"USA",5554355,993.3323,"2621",57.77,69.72,"-0.144599",69.42,16855.6666666667,18650,"John P. O'Donnell","05/18/2011","05/21/2020",2465.116,3055.722,0,97.968,"MALE",FALSE
2019-09-30,2019,"NP","NEENAH INC",724.9,"USA",5760076,1094.9928,"2621",61.62,67.83,"0.021010",64.87,16863,19282.6666666667,"John P. O'Donnell","05/18/2011","05/21/2020",3265.694,3265.694,3.976,52.464,"MALE",FALSE
2019-12-31,2019,"NP","NEENAH INC",938.5,"USA",5950679,1186.2525,"2621",70.43,73.42,"-0.032289",69.2366666666667,16830.3333333333,19924.6666666667,"John P. O'Donnell","05/18/2011","05/21/2020",3265.694,3265.694,3.976,52.464,"MALE",FALSE
2008-06-30,2008,"NPK","NATIONAL PRESTO INDS INC",187.147,"USA",2788336,439.3763,"3480",64.18,68.29,"-0.037637",61.6866666666667,6844.33333333333,9295,"Maryjo J. Cohen","05/01/1994",NA,414.946,414.946,13.956,2061.677,"FEMALE",NA
2008-09-30,2008,"NPK","NATIONAL PRESTO INDS INC",299.12,"USA",2301636,510.1015,"3480",70.34,79.17,"-0.036472",74.4333333333333,6845.66666666667,7677.66666666667,"Maryjo J. Cohen","05/01/1994",NA,414.946,414.946,13.956,2061.677,"FEMALE",NA
2008-12-31,2008,"NPK","NATIONAL PRESTO INDS INC",448.253,"USA",2684493,527.296,"3480",58.4,77,"0.173602",69.62,6846.66666666667,8951.33333333333,"Maryjo J. Cohen","05/01/1994",NA,414.946,414.946,13.956,2061.677,"FEMALE",NA
2009-03-31,2009,"NPK","NATIONAL PRESTO INDS INC",107.926,"USA",2207032,418.2236,"3480",47.48,66.36,"0.008263",62.8866666666667,6847.33333333333,7356.66666666667,"Maryjo J. Cohen","05/01/1994",NA,441.188,441.188,6.316,1960.912,"FEMALE",NA
2009-06-30,2009,"NPK","NATIONAL PRESTO INDS INC",211.087,"USA",2485750,521.7416,"3480",75.9,84.99,"-0.066029",76.28,6854.33333333333,8285,"Maryjo J. Cohen","05/01/1994",NA,441.188,441.188,6.316,1960.912,"FEMALE",NA
2009-09-30,2009,"NPK","NATIONAL PRESTO INDS INC",327.479,"USA",2027636,593.1991,"3480",78.54,86.51,"0.032709",83.5466666666667,6855.66666666667,6763.66666666667,"Maryjo J. Cohen","05/01/1994",NA,441.188,441.188,6.316,1960.912,"FEMALE",NA
2009-12-31,2009,"NPK","NATIONAL PRESTO INDS INC",478.468,"USA",2332678,749.0993,"3480",93.84,111.12,"0.172373",96.4433333333333,6856.66666666667,7781,"Maryjo J. Cohen","05/01/1994",NA,441.188,441.188,6.316,1960.912,"FEMALE",NA
2010-03-31,2010,"NPK","NATIONAL PRESTO INDS INC",106.4,"USA",2099348,815.9604,"3480",118.91,128.74001,"0.007134",119.863333333333,6857.33333333333,6989.66666666667,"Maryjo J. Cohen","05/01/1994",NA,631.372,631.372,11.565,1962.431,"FEMALE",NA
2010-06-30,2010,"NPK","NATIONAL PRESTO INDS INC",223.475,"USA",2322975,637.2982,"3480",91.56,101.07,"-0.045043",100.69,6861.66666666667,7751.66666666667,"Maryjo J. Cohen","05/01/1994",NA,631.372,631.372,11.565,1962.431,"FEMALE",NA
2010-09-30,2010,"NPK","NATIONAL PRESTO INDS INC",337.022,"USA",1476071,730.8101,"3480",104.34,109.94,"0.064487",102.826666666667,6862.66666666667,4961.66666666667,"Maryjo J. Cohen","05/01/1994",NA,631.372,631.372,11.565,1962.431,"FEMALE",NA
2010-12-31,2010,"NPK","NATIONAL PRESTO INDS INC",479,"USA",1441301,892.5187,"3480",120.12,132.75999,"0.119810",119.346663333333,6863.66666666667,4819.66666666667,"Maryjo J. Cohen","05/01/1994",NA,631.372,631.372,11.565,1962.431,"FEMALE",NA
2011-03-31,2011,"NPK","NATIONAL PRESTO INDS INC",108.886,"USA",2090004,774.2243,"3480",106.49,125.75,"-0.044334",122.413333333333,6864.33333333333,6984,"Maryjo J. Cohen","05/01/1994",NA,557.18,557.18,3.455,1963.011,"FEMALE",NA
2011-06-30,2011,"NPK","NATIONAL PRESTO INDS INC",207.154,"USA",1468149,697.4393,"3480",96.18,101.49,"-0.032046",105.79,6871.33333333333,4901.66666666667,"Maryjo J. Cohen","05/01/1994",NA,557.18,557.18,3.455,1963.011,"FEMALE",NA
2011-09-30,2011,"NPK","NATIONAL PRESTO INDS INC",312.015,"USA",2413520,597.4193,"3480",86.18,95.46,"-0.104021",95.2166666666667,6871.66666666667,8051.66666666667,"Maryjo J. Cohen","05/01/1994",NA,557.18,557.18,3.455,1963.011,"FEMALE",NA
2012-12-31,2012,"NPK","NATIONAL PRESTO INDS INC",472.49,"USA",1641640,476.3754,"3480",67.85,78.86,"-0.015112",73.4033333333333,6885.33333333333,5505,"Maryjo J. Cohen","05/01/1994",NA,571.884,571.884,3.065,1967.169,"FEMALE",NA
2013-09-30,2013,"NPK","NATIONAL PRESTO INDS INC",285.198,"USA",983971,485.829,"3480",69.12,72.46,"0.020731",71.1766666666667,6897.33333333333,3284.66666666667,"Maryjo J. Cohen","05/01/1994",NA,615.751,615.751,2.974,1968.435,"FEMALE",NA
2013-12-31,2013,"NPK","NATIONAL PRESTO INDS INC",420.188,"USA",1116075,555.611,"3480",75.06,80.93,"0.050777",75.8866666666667,6899.33333333333,3720.33333333333,"Maryjo J. Cohen","05/01/1994",NA,615.751,615.751,2.974,1968.435,"FEMALE",NA
2014-03-31,2014,"NPK","NATIONAL PRESTO INDS INC",86.554,"USA",1281756,539.1784,"3480",75.84,81.47,"0.012980",77.0566666666667,6900.66666666667,4275.33333333333,"Maryjo J. Cohen","05/01/1994",NA,639.935,639.935,2.888,1970.121,"FEMALE",NA
2014-06-30,2014,"NPK","NATIONAL PRESTO INDS INC",174.866,"USA",2240158,503.4701,"3480",68.91,72.84,"0.034806",71.83,6914.66666666667,7471,"Maryjo J. Cohen","05/01/1994",NA,639.935,639.935,2.888,1970.121,"FEMALE",NA
2014-09-30,2014,"NPK","NATIONAL PRESTO INDS INC",270.329,"USA",1335760,419.8097,"3480",60.71,65.94,"-0.072988",63.4333333333333,6911,4454.66666666667,"Maryjo J. Cohen","05/01/1994",NA,639.935,639.935,2.888,1970.121,"FEMALE",NA
2014-12-31,2014,"NPK","NATIONAL PRESTO INDS INC",412.363,"USA",1643192,401.4627,"3480",55.84,59.42,"-0.010569",59.92,6914,5478,"Maryjo J. Cohen","05/01/1994",NA,639.935,639.935,2.888,1970.121,"FEMALE",NA
2015-03-31,2015,"NPK","NATIONAL PRESTO INDS INC",100.999,"USA",1343426,439.2293,"3480",56.58,63.58,"0.045350",62.3433333333333,6915.66666666667,4480,"Maryjo J. Cohen","05/01/1994",NA,689.335,689.335,3.958,1833.858,"FEMALE",NA
2015-06-30,2015,"NPK","NATIONAL PRESTO INDS INC",203.37,"USA",1249442,556.6979,"3480",70.26,80.32,"0.155683",70.8,6935,4165.66666666667,"Maryjo J. Cohen","05/01/1994",NA,689.335,689.335,3.958,1833.858,"FEMALE",NA
2015-09-30,2015,"NPK","NATIONAL PRESTO INDS INC",294.271,"USA",1876932,584.1746,"3480",79.41,87.95,"0.026935",81.8233333333333,6930.33333333333,6256.33333333333,"Maryjo J. Cohen","05/01/1994",NA,689.335,689.335,3.958,1833.858,"FEMALE",NA
2015-12-31,2015,"NPK","NATIONAL PRESTO INDS INC",427.69,"USA",2390997,574.6341,"3480",78.13,90.04,"-0.046929",85.95,6932.33333333333,7970,"Maryjo J. Cohen","05/01/1994",NA,689.335,689.335,3.958,1833.858,"FEMALE",NA
2016-03-31,2016,"NPK","NATIONAL PRESTO INDS INC",65.942,"USA",2632446,581.4906,"3480",79.32,86.02,"0.028747",81.41,6933.66666666667,8774.66666666667,"Maryjo J. Cohen","05/01/1994",NA,665.102,665.102,-0.104,1802.488,"FEMALE",NA
2016-06-30,2016,"NPK","NATIONAL PRESTO INDS INC",135.458,"USA",1901659,655.3551,"3480",87.76,94.35,"0.055369",90.3133333333333,6952,6339.33333333333,"Maryjo J. Cohen","05/01/1994",NA,665.102,665.102,-0.104,1802.488,"FEMALE",NA
2016-09-30,2016,"NPK","NATIONAL PRESTO INDS INC",209.991,"USA",1447935,610.0527,"3480",85.14,91.52,"0.006074",88.1966666666667,6945.33333333333,4829.33333333333,"Maryjo J. Cohen","05/01/1994",NA,665.102,665.102,-0.104,1802.488,"FEMALE",NA
2017-03-31,2017,"NPK","NATIONAL PRESTO INDS INC",72.854,"USA",1744934,711.6186,"3480",92.05,102.2,"0.026104",102.733333333333,6950.66666666667,5816.33333333333,"Maryjo J. Cohen","05/01/1994",NA,700.786,700.786,3.604,1803.816,"FEMALE",NA
2017-06-30,2017,"NPK","NATIONAL PRESTO INDS INC",147.415,"USA",1592319,769.6325,"3480",105.75,111.9,"0.038046",107.1,6971.33333333333,5308,"Maryjo J. Cohen","05/01/1994",NA,700.786,700.786,3.604,1803.816,"FEMALE",NA
2018-12-31,2018,"NPK","NATIONAL PRESTO INDS INC",323.317,"USA",2020109,816.2185,"3480",112.23,128.47,"-0.089975",123.356666666667,6979.33333333333,6748,"Maryjo J. Cohen","05/01/1994",NA,719.493,719.493,3.345,1804.978,"FEMALE",NA
2019-09-30,2019,"NPK","NATIONAL PRESTO INDS INC",213.601,"USA",4663471,623.8973,"3480",85.95,95.61,"0.039435",88.9233333333333,6995,15569.3333333333,"Maryjo J. Cohen","05/01/1994",NA,722.271,722.271,0.13,1684.688,"FEMALE",NA
2019-12-31,2019,"NPK","NATIONAL PRESTO INDS INC",308.51,"USA",2792797,619.3487,"3480",86.44,89.87,"-0.006631",87.82,6996.33333333333,9313,"Maryjo J. Cohen","05/01/1994",NA,722.271,722.271,0.13,1684.688,"FEMALE",NA
2008-06-30,2008,"NPO","ENPRO INDUSTRIES INC",599.9,"USA",17843554,747.0987,"3050",37.34,40.33,"-0.068828",37.9133333333333,20131.6666666667,59675,"Stephen E. Macadam","04/14/2008","07/29/2019",5434.314,4149.314,NA,97.235,"MALE",FALSE
2008-09-30,2008,"NPO","ENPRO INDUSTRIES INC",752.3,"USA",19405339,745.0952,"3050",35.54,42.91,"-0.118387",38.44,20080.3333333333,65081,"Stephen E. Macadam","04/14/2008","07/29/2019",5434.314,4149.314,NA,97.235,"MALE",FALSE
2008-12-31,2008,"NPO","ENPRO INDUSTRIES INC",993.8,"USA",21133488,426.7936,"3050",16.16,21.54,"0.153723",20.8066666666667,20189.3333333333,70501.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",5434.314,4149.314,NA,97.235,"MALE",FALSE
2009-03-31,2009,"NPO","ENPRO INDUSTRIES INC",185.1,"USA",17262153,341.3844,"3050",13.82,18.1,"0.039514",17.2833333333333,20169,57545.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",2888.108,2888.108,45.946,184.068,"MALE",FALSE
2009-06-30,2009,"NPO","ENPRO INDUSTRIES INC",390.4,"USA",16004194,359.5697,"3050",16.68,20.13,"0.022714",17.1933333333333,19961.6666666667,53226.3333333333,"Stephen E. Macadam","04/14/2008","07/29/2019",2888.108,2888.108,45.946,184.068,"MALE",FALSE
2009-09-30,2009,"NPO","ENPRO INDUSTRIES INC",579.8,"USA",11912217,456.7885,"3050",21.5,24.25,"0.062268",20.7333333333333,20108,39728.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",2888.108,2888.108,45.946,184.068,"MALE",FALSE
2009-12-31,2009,"NPO","ENPRO INDUSTRIES INC",803,"USA",10090763,532.2671,"3050",23.07,26.92,"0.151264",23.9766666666667,20057.3333333333,33674,"Stephen E. Macadam","04/14/2008","07/29/2019",2888.108,2888.108,45.946,184.068,"MALE",FALSE
2010-03-31,2010,"NPO","ENPRO INDUSTRIES INC",228.2,"USA",6905334,591.0219,"3050",28.34,29.61,"0.050578",27.0366666666667,20096,23018.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",4193.922,4193.922,-3.704,181.965,"MALE",FALSE
2010-06-30,2010,"NPO","ENPRO INDUSTRIES INC",479,"USA",11208953,572.7399,"3050",28.15,32.27,"-0.108613",30.4366666666667,20472,37398.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",4193.922,4193.922,-3.704,181.965,"MALE",FALSE
2010-09-30,2010,"NPO","ENPRO INDUSTRIES INC",673.5,"USA",9529514,636.548,"3050",28.66,31.63,"0.145368",29.5133333333333,20560,31876,"Stephen E. Macadam","04/14/2008","07/29/2019",4193.922,4193.922,-3.704,181.965,"MALE",FALSE
2010-12-31,2010,"NPO","ENPRO INDUSTRIES INC",865,"USA",9181964,849.1955,"3050",38.18,41.56,"0.133970",37.7833333333333,20582.6666666667,30641.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",4193.922,4193.922,-3.704,181.965,"MALE",FALSE
2011-03-31,2011,"NPO","ENPRO INDUSTRIES INC",269.6,"USA",10521143,743.761,"3050",35.95,39.66,"-0.084677",39.17,20620.6666666667,35148.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",6094.579,5026.414,0,186.715,"MALE",FALSE
2011-06-30,2011,"NPO","ENPRO INDUSTRIES INC",533.3,"USA",14367245,985.9638,"3050",44.29,48.07,"0.054629",44.5766666666667,20601,47920,"Stephen E. Macadam","04/14/2008","07/29/2019",6094.579,5026.414,0,186.715,"MALE",FALSE
2011-09-30,2011,"NPO","ENPRO INDUSTRIES INC",834.1,"USA",17575581,610.577,"3050",29.56,37.65,"-0.235446",38.2466666666667,20703,58609.3333333333,"Stephen E. Macadam","04/14/2008","07/29/2019",6094.579,5026.414,0,186.715,"MALE",FALSE
2012-12-31,2012,"NPO","ENPRO INDUSTRIES INC",1184.2,"USA",8380070,846.63,"3050",39.07,40.9,"0.041242",38.9133333333333,20712.3333333333,27934,"Stephen E. Macadam","04/14/2008","07/29/2019",4528.55,4528.55,0,146.866,"MALE",FALSE
2013-09-30,2013,"NPO","ENPRO INDUSTRIES INC",868.7,"USA",10409191,1260.7974,"3050",57.54,60.35,"0.056687",58.0066666666667,20921,34708,"Stephen E. Macadam","04/14/2008","07/29/2019",4164.658,4164.658,0,164.548,"MALE",FALSE
2013-12-31,2013,"NPO","ENPRO INDUSTRIES INC",1144.2,"USA",9437924,1207.8252,"3050",53.63,57.8,"0.018551",57.9733333333333,20947.6666666667,31463,"Stephen E. Macadam","04/14/2008","07/29/2019",4164.658,4164.658,0,164.548,"MALE",FALSE
2014-03-31,2014,"NPO","ENPRO INDUSTRIES INC",287.2,"USA",17085779,1649.9724,"3050",70.44,73.23,"0.014519",72.28,21355.6666666667,57130.3333333333,"Stephen E. Macadam","04/14/2008","07/29/2019",4561.54,4986.182,2.214,188.09,"MALE",FALSE
2014-06-30,2014,"NPO","ENPRO INDUSTRIES INC",600.3,"USA",9783390,1754.011,"3050",71.38,75.01,"-0.003134",72.5866666666667,22446,32611.3333333333,"Stephen E. Macadam","04/14/2008","07/29/2019",4561.54,4986.182,2.214,188.09,"MALE",FALSE
2014-09-30,2014,"NPO","ENPRO INDUSTRIES INC",902.9,"USA",11089272,1451.8726,"3050",60.53,68.86,"-0.108542",65.6166666666667,23563.3333333333,36974.3333333333,"Stephen E. Macadam","04/14/2008","07/29/2019",4561.54,4986.182,2.214,188.09,"MALE",FALSE
2014-12-31,2014,"NPO","ENPRO INDUSTRIES INC",1219.3,"USA",10109271,1504.5455,"3050",60.09,65.16,"-0.027278",63.9366666666667,23986.6666666667,33700.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",4561.54,4986.182,2.214,188.09,"MALE",FALSE
2015-03-31,2015,"NPO","ENPRO INDUSTRIES INC",277.5,"USA",12619645,1531.0952,"3050",65.1,70.07,"0.002737",63.6833333333333,23954.3333333333,42230.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",4193.2,4254.505,0.798,213.839,"MALE",FALSE
2015-06-30,2015,"NPO","ENPRO INDUSTRIES INC",575.9,"USA",12008556,1256.2651,"3050",57.22,60.72,"-0.053902",60.57,23107,40061.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",4193.2,4254.505,0.798,213.839,"MALE",FALSE
2015-09-30,2015,"NPO","ENPRO INDUSTRIES INC",882.5,"USA",11524763,860.0165,"3050",38.61,45.36,"-0.174325",45.7633333333333,22245,38469,"Stephen E. Macadam","04/14/2008","07/29/2019",4193.2,4254.505,0.798,213.839,"MALE",FALSE
2015-12-31,2015,"NPO","ENPRO INDUSTRIES INC",1204.4,"USA",11274384,957.904,"3050",43.43,51.55,"-0.125648",47.6966666666667,21957.3333333333,37582.3333333333,"Stephen E. Macadam","04/14/2008","07/29/2019",4193.2,4254.505,0.798,213.839,"MALE",FALSE
2016-03-31,2016,"NPO","ENPRO INDUSTRIES INC",294.9,"USA",10633203,1254.8284,"3050",53.5,60.12,"0.115844",51.3433333333333,21950,35444,"Stephen E. Macadam","04/14/2008","07/29/2019",3289.946,4063.29,0,278.952,"MALE",FALSE
2016-06-30,2016,"NPO","ENPRO INDUSTRIES INC",608.1,"USA",8532752,957.1816,"3050",42.83,51.32,"-0.122207",51.18,21742,28442.3333333333,"Stephen E. Macadam","04/14/2008","07/29/2019",3289.946,4063.29,0,278.952,"MALE",FALSE
2016-09-30,2016,"NPO","ENPRO INDUSTRIES INC",900.8,"USA",9340213,1216.1185,"3050",54.2,57.07,"0.054174",52.1566666666667,21581.3333333333,31143.3333333333,"Stephen E. Macadam","04/14/2008","07/29/2019",3289.946,4063.29,0,278.952,"MALE",FALSE
2017-03-31,2017,"NPO","ENPRO INDUSTRIES INC",295.8,"USA",6091208,1520.9027,"3050",62.8,71.16,"0.090074",68.1166666666667,21396.6666666667,20304.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",5626.675,7851.295,2.149,232.71,"MALE",FALSE
2017-06-30,2017,"NPO","ENPRO INDUSTRIES INC",603.4,"USA",7715486,1521.7511,"3050",67.39,71.99,"0.068253",69.61,21377,25721.6666666667,"Stephen E. Macadam","04/14/2008","07/29/2019",5626.675,7851.295,2.149,232.71,"MALE",FALSE
2018-12-31,2018,"NPO","ENPRO INDUSTRIES INC",1532,"USA",9051578,1246.474,"3050",55.54,70.48,"-0.142654",64.2266666666667,20813.3333333333,30439,"Stephen E. Macadam","04/14/2008","07/29/2019",4612.432,4612.432,1.823,248.604,"MALE",FALSE
2019-09-30,2019,"NPO","ENPRO INDUSTRIES INC",919.2,"USA",7964300,1413.8468,"3050",60.06,70.49,"0.106294",67.3233333333333,20641.6666666667,26644,"Stephen E. Macadam","04/14/2008","07/29/2019",5628.008,5628.008,0.379,232.596,"MALE",TRUE
2019-12-31,2019,"NPO","ENPRO INDUSTRIES INC",1205.7,"USA",6796912,1377.6611,"3050",62.41,67.79,"0.011146",67.6066666666667,20720.3333333333,22676.3333333333,"Stephen E. Macadam","04/14/2008","07/29/2019",5628.008,5628.008,0.379,232.596,"MALE",TRUE
2008-06-30,2008,"NR","NEWPARK RESOURCES",405.233,"USA",42120471,700.0745,"5160",7.45,8.26,"0.114894",6.8,89665.6666666667,140779,"Paul L. Howes","03/22/2006",NA,2069.071,1520.146,7.144,746.088,"MALE",NA
2008-09-30,2008,"NR","NEWPARK RESOURCES",631.417,"USA",51449113,645.6631,"5160",5.99,8.1,"-0.149184",7.73333333333333,89343.6666666667,172471.333333333,"Paul L. Howes","03/22/2006",NA,2069.071,1520.146,7.144,746.088,"MALE",NA
2008-12-31,2008,"NR","NEWPARK RESOURCES",858.35,"USA",46271511,327.4278,"5160",2.98,4.12,"-0.195652",4.68333333333333,88663.3333333333,154319.666666667,"Paul L. Howes","03/22/2006",NA,2069.071,1520.146,7.144,746.088,"MALE",NA
2009-03-31,2009,"NR","NEWPARK RESOURCES",126.938,"USA",29795796,224.3022,"5160",2.32,2.99,"-0.148148",3.23666666666667,88462.6666666667,99342,"Paul L. Howes","03/22/2006",NA,909.505,538.725,-4.906,217.033,"MALE",NA
2009-06-30,2009,"NR","NEWPARK RESOURCES",236.537,"USA",31379584,252.9005,"5160",2.67,3.46,"-0.010417",2.84333333333333,88657.6666666667,104600.333333333,"Paul L. Howes","03/22/2006",NA,909.505,538.725,-4.906,217.033,"MALE",NA
2009-09-30,2009,"NR","NEWPARK RESOURCES",354.745,"USA",25818273,285.5295,"5160",2.36,3.44,"0.202247",2.83666666666667,88894,86121.6666666667,"Paul L. Howes","03/22/2006",NA,909.505,538.725,-4.906,217.033,"MALE",NA
2009-12-31,2009,"NR","NEWPARK RESOURCES",490.275,"USA",37187768,376.2374,"5160",2.65,4.38,"0.578358",3.30666666666667,88939,123980.666666667,"Paul L. Howes","03/22/2006",NA,909.505,538.725,-4.906,217.033,"MALE",NA
2010-03-31,2010,"NR","NEWPARK RESOURCES",160.798,"USA",36542477,467.145,"5160",4.85,5.73,"0.015474",4.80333333333333,88954,121809,"Paul L. Howes","03/22/2006",NA,2436.296,2436.296,15.046,248.631,"MALE",NA
2010-06-30,2010,"NR","NEWPARK RESOURCES",342.15,"USA",63205888,543.7861,"5160",5.61,7.16,"-0.057632",6.38333333333333,88963.3333333333,211120.333333333,"Paul L. Howes","03/22/2006",NA,2436.296,2436.296,15.046,248.631,"MALE",NA
2010-09-30,2010,"NR","NEWPARK RESOURCES",521.428,"USA",91423906,759.3936,"5160",8.09,9.42,"-0.037801",8.37333333333333,90054,305236.333333333,"Paul L. Howes","03/22/2006",NA,2436.296,2436.296,15.046,248.631,"MALE",NA
2010-12-31,2010,"NR","NEWPARK RESOURCES",715.954,"USA",108941614,556.7162,"5160",5.88,6.31,"0.076923",5.92,90454,363325,"Paul L. Howes","03/22/2006",NA,2436.296,2436.296,15.046,248.631,"MALE",NA
2011-03-31,2011,"NR","NEWPARK RESOURCES",202.651,"USA",97859534,710.4654,"5160",6.73,7.86,"0.126075",6.94,90436,326573,"Paul L. Howes","03/22/2006",NA,3242.544,2545.834,13.299,392.333,"MALE",NA
2011-06-30,2011,"NR","NEWPARK RESOURCES",433.473,"USA",90366500,826.1319,"5160",7.98,9.27,"-0.065911",9.27,90390,301334.666666667,"Paul L. Howes","03/22/2006",NA,3242.544,2545.834,13.299,392.333,"MALE",NA
2011-09-30,2011,"NR","NEWPARK RESOURCES",694.666,"USA",84840379,555.0365,"5160",6.09,8.15,"-0.264493",7.88666666666667,91104,282897.666666667,"Paul L. Howes","03/22/2006",NA,3242.544,2545.834,13.299,392.333,"MALE",NA
2012-12-31,2012,"NR","NEWPARK RESOURCES",1038.019,"USA",31811136,672.1013,"5160",7.65,8.01,"0.006410",7.48,86878,106038,"Paul L. Howes","03/22/2006",NA,2113.938,1536.838,8.034,392.333,"MALE",NA
2013-09-30,2013,"NR","NEWPARK RESOURCES",795.431,"USA",40179314,1106.0409,"5160",11.23,12.66,"0.137466",11.7433333333333,87509,133965.666666667,"Paul L. Howes","03/22/2006",NA,6293.311,6399.556,9.393,1247.219,"MALE",NA
